"Data Source","World Development Indicators",

"Last Updated Date","2019-10-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Low income","LIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","926.7164389414","934.696753478596","902.869344975295","899.701883534714","899.746284106935","930.693037215667","969.044311953773","995.557845805805","1012.91077268901","1037.08619776186","1065.46855034652","1113.36325435797","1138.22996764453","1178.90733059159","1249.69082359793","1336.45843770422","1414.36497873443","1503.53282332528","1581.0686089807","1633.70551056951","1723.46919769939","1768.49657664138","1820.50899063195","1919.4379325363","2016.80620499949","2038.03664920604","2069.58798052636","2159.27814237528","2256.81640990421",
"Liechtenstein","LIE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2344.67173797345","2505.1075639251","2644.60592598582","2863.71296758945","3059.69484497536","3268.85051170944","3431.79663563916","3693.74822129799","3891.08469102528","4095.2486354932","4410.98773499365","4406.600001825","4616.96935236732","4940.19626441706","5304.42742381481","5764.13245862446","6344.93922756963","6906.99654764782","7407.32479252308","7674.35094192637","8328.90662010819","9155.65879207134","10171.4244731434","10618.2020828784","11250.3092438979","11830.6957493208","12359.3458645432","12878.5886712171","13449.9019411355",
"Lower middle income","LMC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1820.42819256331","1869.28337454592","1933.43567309322","1978.06811315213","2042.96588338097","2150.69178537686","2278.19375376012","2361.88934883482","2368.1516065715","2476.00315386273","2596.16707018539","2723.30136284363","2840.60192773853","3021.34794919873","3265.75120181632","3534.53971163906","3835.3783226079","4148.98443163339","4349.53576876032","4536.6452812585","4827.74527185733","5093.03165822568","5375.00270584109","5691.91448557406","6043.98153544535","6371.90160389346","6726.78842440403","7150.81671535899","7629.65482700413",
"Low & middle income","LMY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2514.0794724192","2586.82488893642","2652.70551156999","2780.66965741426","2878.87767791112","3013.13441714362","3180.57205723374","3335.23015787564","3401.93565594672","3529.38993447071","3757.5922818514","3931.81236204257","4120.06327202119","4388.89867758555","4795.99696886701","5243.2940363459","5821.47324877057","6410.31444931613","6895.18684255171","7097.01836370627","7623.91186094849","8207.05620889488","8689.75564711641","9172.64328625467","9656.60767761895","10017.8335936175","10477.806283807","11104.9467349285","11768.6101101523",
"Lesotho","LSO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","842.667893263858","911.110744414699","974.471723613673","1009.93343463351","1070.22475962787","1106.46693237941","1167.83507435432","1210.84197725738","1224.95435866701","1234.82272170723","1302.91947780434","1376.93172416591","1412.9385236866","1513.36123344998","1590.1811863519","1704.90029493792","1836.47659206555","1979.95182075271","2154.27514979325","2214.11688427184","2369.43677149837","2575.28083807812","2766.63247369816","2847.96814733111","2970.58983769343","3062.06809983576","3169.36246309235","3131.00373026564","3223.0208582265",
"Late-demographic dividend","LTE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2854.96458976074","2951.75606424966","3015.57204616952","3192.01846370768","3374.85189727565","3603.11682710239","3821.81074559295","4053.21187699325","4163.98085681283","4372.94921661097","4751.15357136484","5071.80727249723","5444.09946688851","5914.90493421604","6530.91247348486","7235.96973901533","8236.64919002372","9268.29448655166","10208.2928833178","10607.540854945","11536.5127170976","12701.6439187517","13620.1328193727","14497.1061000471","15329.5629432098","15954.1390418186","16687.2175035021","17813.1980765361","19049.0019801606",
"Lithuania","LTU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5924.03334795011","6379.40809943456","7069.96174967315","7763.00130797547","7821.64088664561","8457.60877373827","9451.63652341646","10494.3517874081","12067.659169858","13031.5005429199","14526.0824049391","16484.5920202619","19095.436767479","20744.1275295851","18145.8529229608","20090.8598055865","22854.3081318795","24658.0041667768","26660.7064045597","28174.2555516276","28910.3735500066","30299.9189349312","33252.8418829826","35343.4197250025",
"Luxembourg","LUX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29664.7951308571","32875.5992557631","33784.8698483622","35557.6021088082","37194.5192194031","39635.7237455801","41343.7316330452","42846.1054476261","44396.5291349554","50627.9277628705","55348.8987435858","55894.8045545803","58771.5092731796","60039.2987437538","64051.5559251753","68220.0644818574","77951.3647387768","83981.7358747083","86693.8951220862","82278.1973939736","85613.586610591","92005.0168361444","91622.1774169388","95590.5386984251","101297.575745297","102780.440937044","105082.07346404","107640.559218408","111103.134634665",
"Latvia","LVA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5416.23768545166","5508.31847001175","5796.4908381223","6484.56874032833","7076.70879745034","7405.26037683982","8019.27480783189","9035.17399460301","10070.0199997859","11026.587163201","12214.4278131789","13847.5939163563","15752.6018406575","18129.1620767747","19432.3082592791","16871.7801070176","17558.7064254455","19773.3637901242","21252.7134300788","22676.5077906947","23807.9338385742","24723.547887922","25839.9123592995","28362.1354256146","30692.2356667159",
"Macao SAR, China","MAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26203.8829375149","27301.6585068626","30879.1651898764","32541.6280444626","33953.2233638425","35091.0041342878","34872.9881187043","34671.9974015495","32784.2736285901","31792.9170574179","33616.465261815","34526.2057937569","37283.734725939","41356.7071602201","52527.7951706675","57164.7212465542","65257.1613387737","75063.1726660201","77472.8601752784","77417.786922644","95952.1767624557","116456.956686053","126618.471774679","139962.25600804","137833.046490714","107069.721593738","105429.25438228","116013.006979297","122434.835784791",
"St. Martin (French part)","MAF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2545.87118457956","2770.94882580966","2725.62370840243","2722.1727755858","3024.58020388749","2876.25636099779","3243.96939508189","3204.38367395621","3430.20344116204","3473.50006779519","3574.84332407557","3873.40717597449","4009.18555086719","4276.01257338784","4547.82368490831","4787.23394539841","5243.91473896307","5509.92987762503","5879.2609502733","6099.6927655251","6324.15295486598","6703.87683123861","6940.43473725353","7278.36214188997","7507.24083111204","7822.96804832241","7890.99716687807","8261.06085184946","8586.6387002324",
"Monaco","MCO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2310.22529923832","2218.70474854061","2302.63805285457","2177.09556174042","2137.49332832714","2235.87812553647","2429.7280423584","2666.84583084348","2903.81772136405","3210.59705057801","3567.5703033353","3862.67821549489","4094.91260349855","4508.75408181824","4275.93342192476","4637.51656260043","5012.7420583314","5079.41639876853","5637.50246471779","6035.02270805765","6082.84195598303","6424.37121926973","6858.89202760189","7300.93906610596",
"Madagascar","MDG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1072.77698203556","1009.13368568931","1013.93575647065","1028.44186960969","1018.23466433443","1025.30312716266","1033.73463960274","1056.5681105154","1075.91089096339","1106.8875204498","1149.08497116419","1207.12509560088","1038.60758775744","1126.85956993487","1182.190156975","1238.00967226063","1300.97246291227","1378.8830390553","1463.51539084517","1376.07422030894","1357.33171816465","1367.54195006914","1397.23877913423","1414.90772415136","1449.78778050003","1470.79348884977","1507.94228250435","1560.40231488331","1634.15586039519",
"Maldives","MDV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5696.44386569466","6134.84697534592","6645.26718870828","7099.57961585352","7505.06408055346","7800.49046648737","7472.46450776651","7924.27981366364","8923.52934533847","9448.78665832268","8242.99142919894","10452.2742208563","11296.0095601861","12303.9704354772","11177.8559624244","11720.5281319808","12486.4469115962","12496.4282598835","13039.0479168353","13622.8832016954","13546.0502260718","14055.9381572093","14668.6930327615","15312.3179575256",
"Middle East & North Africa","MEA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7747.62906396037","8057.34381593697","8473.26730413303","8691.64000596977","8862.8675962976","9043.59948215024","9449.99567648551","9736.93479338112","10142.090936232","10301.0749773054","10917.4002143783","11103.1729131542","11276.1618456158","11813.7468306056","12856.1416323129","13605.6669747366","14506.0492551759","15343.6548294198","15980.7327685531","15905.3060069748","16556.5827097802","17078.3601741104","17689.6288671868","18108.6150211093","18585.0075571455","18877.3024224904","19734.6495963013","20098.7385755314","20696.0126576433",
"Mexico","MEX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6498.9171368995","6883.34695842588","7185.82194319078","8555.64055999882","9014.38191451934","8482.61306248597","9076.08773481945","9712.09127072347","10173.1654332903","10448.8234029556","11089.8134294426","11129.8689578182","11187.4776219579","11482.4495877714","12085.7617953942","12657.6371945575","13808.177624733","14290.0672372946","14924.8217487322","14558.2448127429","15260.6205539571","16520.2585085371","17162.9275170326","17373.8970180913","18045.9844632037","18284.8828438085","18781.8429159921","19432.2141906251","19887.9228317746",
"Marshall Islands","MHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1888.0759472343","1907.9123918766","2055.03163518245","2203.85062514801","2364.98863507767","2600.3614215461","2371.58360130164","2260.69168737658","2225.25983540744","2200.34750250799","2366.56070991894","2515.02889178507","2574.1839402833","2573.09149664697","2595.96297872413","2715.88103096642","2812.36347816063","2978.24471898875","2979.69549757884","2949.30250224582","3169.68786912324","3265.3826560504","3431.79444575819","3577.95244117852","3602.79850382414","3611.62788358957","3701.79999438144","3886.21820043975","4048.45617829225",
"Middle income","MIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2654.73356914207","2734.45893349102","2809.60146709915","2950.45022875007","3059.21197772128","3205.22859675936","3386.92762478414","3555.78269459765","3630.00670345114","3770.19647954097","4020.36968245875","4211.1622198845","4419.56296791582","4715.73268216613","5162.07838481141","5652.56487314169","6289.09417793779","6938.39521161882","7475.74634966974","7703.59223866851","8288.26036130156","8940.29950812046","9481.50678299816","10019.8245225418","10561.0246547233","10974.5317212125","11499.1139288203","12207.1519149287","12958.4582355249",
"North Macedonia","MKD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5527.68146207775","5369.84951722915","5143.62914498473","4883.57434666537","4905.91137109294","4949.07734541164","5083.55309144536","5219.03765063476","5435.75477689203","5703.95066636484","6127.03527415167","6028.86091052814","6305.3721850581","6502.65109877596","7080.11014310026","7759.70156871515","8584.85358590611","9242.97320316075","10418.0551445257","10914.420663767","11273.856996324","11611.2511511122","11839.6168746359","12653.596546255","13368.1467353717","13831.2279870305","14813.357450806","15298.9519318068","16358.6620491976",
"Mali","MLI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","826.79152243062","934.61382555906","902.690954784805","928.542997619604","958.102146973542","961.374844633805","1021.21423538845","1061.28554516696","1124.82971678502","1174.12136612771","1166.37627126035","1335.56657792274","1357.25774640886","1462.47826305252","1477.6346732172","1571.58768308491","1639.71932845343","1685.39354224986","1741.2491362378","1777.69007942335","1836.8162167081","1877.89282805323","1842.68660161521","1863.36775669219","1974.21765505433","2053.12857449708","2131.58970331291","2221.75788575194","2312.56971851163",
"Malta","MLT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9338.48664089578","9985.53273086467","10582.4453602101","11206.0982298384","11979.6152982171","12916.1868642754","13675.0714211261","15130.2106895178","15868.6315784209","16962.2055997439","19425.7118767852","19621.3445428203","20561.6940765116","20937.6038203936","21401.144072919","22232.4828863504","23223.9771252558","24893.2011506819","26193.1828466192","26139.5081810283","27809.106496918","28597.4670967963","29443.8000750593","31082.6390666802","33370.3195603564","36165.4010028343","38338.8841841179","41548.7032203094","42567.2053557979",
"Myanmar","MMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","473.863601623781","480.252969646041","532.154102768497","571.085859601972","619.768101100077","668.740916459083","715.881256134471","759.556627137939","802.752887524686","892.325441111074","1025.71040777516","1154.62647308902","1300.79579690231","1494.38432502422","1727.86828414312","2007.51409761488","2322.05757921037","2653.11888249994","2963.69778753669","3280.27459442849","3613.01914299584","3864.95976755573","4193.13233879803","4587.08683134918","5005.9996534637","5372.24116094665","5709.8713605663","6172.39264948407","6662.25882528759",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5256.85075052551","5203.77749764993","5438.83299326046","5591.52902613896","5665.17853633819","5818.77732520572","6149.58849314971","6349.30375554336","6732.19312472712","7006.87010912412","7364.11916917147","7563.69506717783","7801.50040110826","8013.38865846109","8725.96364906199","9242.41016603257","9878.13036484106","10576.8592379611","10982.3064189955","11155.2434630626","11669.8192676536","11635.0969933924","11938.5962008492","12140.6126383867","12423.84039219","12475.4072812609","13315.9236846017","13744.7614468163","",
"Montenegro","MNE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6002.62701367168","6773.14422599317","7100.28277416055","7332.72850335386","7835.15929733652","8313.65688001606","10447.9007439756","12447.2825021416","13816.6179615217","13024.7720233698","13634.9969649085","14472.4582555656","13863.8810545568","14870.2269394773","15371.106899645","16337.2537908133","17866.4722534354","19355.0198351076","20494.5443710176",
"Mongolia","MNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3324.14143391187","3090.01833727564","2835.19552578095","2785.94715750298","2884.13255872999","3108.45906396255","3210.21443891596","3364.98105349319","3486.75651717224","3614.15488400748","3704.25738306769","3861.5728851756","4068.4896778595","4388.53442678593","4930.35864619983","5387.88885876293","5949.51403361241","6644.62851493756","7270.04877824479","7119.20825133531","7530.75353039518","8853.12541902053","9939.57029611532","11068.4565606144","11925.8133992767","12100.1273474905","12140.8470898576","12787.2842560818","13735.3666438422",
"Northern Mariana Islands","MNP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","250.564916777698","264.784298825329","247.765721969484","265.027616885791","276.264107848013","278.398884355598","348.851269201876","382.864900923214","422.355645789342","450.445353217828","455.879230548441","510.446117229027","547.816597676109","576.834196733055","620.048411348806","675.332222681606","743.056225466582","797.24399124056","845.114020366171","881.196606759289","925.338755676157","984.465229232715","1046.36073470637","1109.60782826902","1181.23839750493","1237.02378763803","1260.87375616269","1294.74827318321","1327.91651012546",
"Mauritania","MRT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1817.59552595778","1863.59153937238","1892.18100427207","1998.65388488164","1928.85868260533","2108.36272333004","2215.14774745199","2108.30678151047","2136.2611600348","2274.68192899967","2255.10044144447","2288.06706699165","2275.96157737511","2388.84488722334","2521.69123505545","2753.87736803481","3277.51318720677","3362.4849755478","3366.39302394639","3260.58863873724","3356.36134757172","3483.52210100308","3646.7275669296","3822.3125480682","3993.30434245408","3975.78755273431","3984.21488994888","4066.67063842473","4189.95461455209",
"Mauritius","MUS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4919.35842789088","5254.26830288391","5649.18137055488","6005.30432741476","6298.43003531522","6648.79849757238","7076.12380860455","7512.87673385918","7974.45991614854","8195.95328742812","8977.83974890272","9407.27454095763","9643.21815736524","10329.2967541941","10997.5026625174","11473.5070152843","12338.1810470614","13334.3301711541","14274.2743854057","14820.4986609168","15612.293421755","16561.7709831855","17421.1450215756","18282.2280803957","19290.6919301765","20162.99668176","21151.2477748377","22355.1905239487","23709.1025611201",
"Malawi","MWI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","484.625767351198","533.640935879693","501.307804257965","561.51021082223","512.905395619317","605.13224698229","649.529675145472","669.612175049223","684.362338975251","695.461463132696","703.140864116796","665.897847163558","671.388291476494","705.615599279476","745.158290599384","773.116298977699","811.595309406676","888.201894342917","947.243523150441","1004.66075755083","1055.49399021338","1097.94213514177","1107.97055007375","1152.84856878409","1207.29440992279","1220.22958748423","1230.41657133435","1269.64459550158","1308.68358045111",
"Malaysia","MYS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6850.46759862902","7552.84400328826","8197.66795895572","8994.02007858095","9784.9267851898","10698.850389794","11682.3024605442","12431.5042159119","11355.6135419395","11931.6582888663","12973.9002695734","13037.7003700297","13670.0376366562","14437.4067077323","15522.7040521623","16531.5989184005","17632.1305988641","18872.8219550309","19787.6991498664","19283.4523118624","20605.2011125465","21806.8227852715","23105.0752924904","24279.3716942359","25875.5026744688","27116.5762567526","28185.539041375","30004.078626204","31698.3714727387",
"North America","NAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23518.2716022707","23925.5799936154","24935.2969124723","25888.869905947","27185.0498914475","28167.0760155814","29373.5351386623","30837.8494614471","32200.6010431891","33849.2305710413","35642.4631723973","36445.0537084108","37319.558301578","38782.7471230827","40935.6056395368","43338.5032391488","45483.5542480719","47137.56380511","47585.678534368","46281.4953032531","47630.905738699","49058.9245339295","50666.4322274695","52215.9435365521","54092.8764746188","55578.0901462232","56608.4470670574","58594.4723186282","61162.866335529",
"Namibia","NAM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3707.4393037205","4023.68577977751","4293.27492158373","4219.4777284579","4282.99465006527","4442.70358474201","4568.75739178353","4744.82026526583","4859.97451247612","5003.16116627144","5203.03658027822","5293.94738340404","5550.43827611921","5806.67340393575","6594.17366793028","6861.58844255632","7442.55509684357","7911.92926571963","8130.12318619991","8067.70020632544","8500.09714764862","8959.51589253357","9427.08226713782","9955.45310842081","10598.6686708146","11160.3796376324","11200.4278760286","11104.4193762719","11134.8050576149",
"New Caledonia","NCL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","579.498687736116","594.676687055047","550.140181724015","552.410568773637","567.086066199251","573.908894658652","583.713883857659","589.055045766195","634.845789069017","617.839680924284","600.675278107014","633.973431766932","639.448455388822","661.008421967143","654.742099246695","679.701548806157","713.673864369544","728.035585592124","783.196871264776","754.254073089187","795.682825590221","799.258375990871","876.275999462828","902.662599537142","951.160586652429","964.838078851482","984.683133561114","1012.85919631307","1048.48319939181",
"Nigeria","NGA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2180.91450422519","2205.86611866075","2301.84109346138","2251.35254558742","2202.09692648437","2191.38880725418","2267.98971442422","2316.4847713593","2343.89721706485","2332.66297920357","2442.50098039505","2578.21048014435","2945.2517806445","3139.67907084549","3433.44394670831","3672.15388856858","3909.12091604581","4167.55370338624","4417.39506565751","4682.43593482769","4981.35823237883","5213.83719396966","5392.09640256251","5698.16667798381","6009.98945349911","6072.47729489315","5882.98733987229","5887.5730776004","5980.28541260491",
"Nicaragua","NIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1929.11344884844","1946.66828670514","1954.32795902633","1949.01413522036","2013.52889691504","2133.67421398269","2267.02554571845","2354.84160273406","2427.99727521494","2593.8874981345","2718.02221319687","2817.60391653361","2842.88573306498","2927.84083643665","3123.40708876176","3313.07574403972","3506.6561219496","3732.00825747891","3881.58748858171","3730.98587936504","3887.7744009078","4163.24132596619","4458.68453327827","4697.70702650528","4950.09341491844","5174.9619235083","5400.21790377602","5687.18163082839","5523.7641519527",
"Netherlands","NLD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19145.3861904313","20116.4642524777","20768.3090097724","21378.2143331266","22346.1171766162","23409.6947445003","24484.181123574","26014.3334320944","27708.5132961591","29268.5360985179","31875.2360208933","33194.0460897274","34447.2053180645","34111.8033495886","35777.1532439148","37625.5617084958","40971.2607605818","43896.738702196","46420.2016795592","44566.0618961764","45040.3180778936","46599.02103045","47272.1030187972","49241.5178406305","49233.2153954401","50302.0677470128","51338.5732558743","54503.0819277108","56328.9411363302",
"Norway","NOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18432.497953372","19550.2711354084","20591.3410722702","21550.3206555794","22991.9458916695","24322.5554149703","26791.0115426039","28605.2619181883","28186.2735263253","30555.3387515941","36956.3797003362","37786.8387389889","37959.7948060455","38533.0879404553","42486.4043669756","47772.4300752991","54079.7554136528","55896.7844130099","61757.2455676868","55437.5308277998","57965.5264173495","62145.0261549128","65447.4958248933","67056.1170397877","66015.4402996855","60519.9715159154","58138.4377052193","62182.8421398992","65598.7525482889",
"Nepal","NPL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","770.961326871406","825.944451219988","855.954629635946","885.46908354886","953.055358451596","981.816608101715","1028.54962516128","1075.04721309856","1096.96044849147","1139.55885230317","1214.98404395033","1279.53244256807","1281.4112810603","1337.48300623302","1418.66086769229","1494.62778849321","1571.99503031182","1649.30635606541","1765.03052786825","1844.10281668221","1946.05872109851","2052.54719698636","2196.11885083972","2333.14547300741","2520.6895525857","2621.76657505927","2641.97112847173","2866.54201625742","3064.44928632264",
"Nauru","NRU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3816.38273037515","5203.8308509878","5670.05753135537","6470.45357128987","7339.30436698258","8056.69642101965","10451.9390088007","13273.4836493553","13104.480366436","13982.2015697067","15039.3175663984","15044.5633579324",
"New Zealand","NZL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14863.6043187941","14566.0315000226","14917.7634694741","15960.7047718006","17092.4063102387","17907.6530295968","18464.0330939291","19137.3233344871","19343.0587113048","20579.365916514","21521.7065711056","22500.4775864557","23306.2795376277","23967.4207453945","25080.4724623797","25677.4190803252","27758.1657377218","29385.8957234312","29860.527731852","30699.6620210642","31253.0535992516","32734.5366666969","32986.1828887189","36219.4240080477","37260.629400992","37475.1783595906","39122.5421346301","40438.5709468742","41025.6350444608",
"OECD members","OED","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16671.5606320676","17307.1253511097","17936.7471422381","18558.3204186116","19400.7808145236","20196.8285867413","21094.5605214339","22067.5749152953","22844.0094412187","23755.1379346682","25233.5358759556","26012.0935234746","26845.5236526734","27621.5916500188","29084.0374338202","30462.6972245887","32467.5181788235","34035.8717650141","34906.1500023722","33989.0949583209","35244.8585181795","36690.9847131773","37684.627281696","39000.009102401","40154.2484949633","41303.4354998353","42363.1107143558","44187.3650643343","45568.1153887321",
"Oman","OMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22739.7219132577","23862.0815761658","25265.2237471272","26251.0107520899","26861.4264825721","28065.3391986779","29023.4265227416","31122.835652037","32274.6011401998","32655.6355600099","34986.1538239316","36916.8726498666","36454.3605512942","35363.2289582796","35891.7817396865","36938.6160678582","39020.8447137432","40649.8205568395","43309.5622417626","44291.0748922136","44408.5874154126","41942.1205555181","43436.8777776693","42862.8936541683","41950.7876431928","41911.0864826498","42375.5454270069","41068.3368142761","41434.6474227291",
"Other small states","OSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10687.4808538287","11251.7980220118","11793.5379690539","12328.1333316401","13654.4904387919","14616.3396255135","16462.408770119","18205.9513984548","19655.033668455","19848.0006942031","21268.6592832128","22954.9792768451","23757.1626053725","24453.6608036759","25083.2915939044","25493.6949251917","25856.9769473657","26399.3549072953","26960.6724046882",
"Pakistan","PAK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1983.0024052485","2092.95845464355","2242.20900678117","2272.33241094725","2342.06452514693","2440.61060812782","2532.65345142601","2528.82639590595","2548.87734167435","2607.20395277536","2706.43252048045","2750.39467519253","2815.1161406174","2936.7701255442","3164.24342166446","3433.22361277101","3670.48181817157","3862.10058805405","3914.61195238469","3966.56521909687","3988.65685610922","4094.52711205909","4228.51300071067","4398.38122962956","4593.96424012856","4762.29672087027","4975.65439476224","5249.2063652526","5543.89710672765",
